,Unnamed: 0,hotel,star,review,date,real_date,length
3728,3728,신라스테이 구로,5,"시설도 깨끗하고
조용하고 직원분들도
친절하십니다",2020. 07. 17,2020. 07. 17,26
3729,3729,신라스테이 구로,4,항상 이런 가격이면 좋겠다ㅜㅋ,2020. 07. 17,2020. 07. 17,16
3730,3730,신라스테이 구로,4,"깔끔한 룸에서 편히 쉬었네요~
역에서 접근성도 괜찮고 편의시설도 가까이 있어 좋습니다.
다음에 또 방문할게요~~^^",2020. 07. 17,2020. 07. 17,64
3731,3731,신라스테이 구로,5,주차때문에 야간 직원남자분 너무 고생이 많으셨어요 감사합니다,2020. 07. 17,2020. 07. 17,33
3732,3732,신라스테이 구로,5,잘쉬다가여,2020. 07. 17,2020. 07. 17,5
3733,3733,신라스테이 구로,5,잘쉬다가요,2020. 07. 17,2020. 07. 17,5
3734,3734,신라스테이 구로,5,깔끔하고 편했다,2020. 07. 16,2020. 07. 16,8
3735,3735,신라스테이 구로,5,제일 우선 청결하고 3성이라고 하기엔 아까울정도로 좋았습니다. 다음에 또 오려구요~,2020. 07. 16,2020. 07. 16,46
3736,3736,신라스테이 구로,5,깨끗하고 좋아요!,2020. 07. 16,2020. 07. 16,9
3737,3737,신라스테이 구로,5,깨끗하고 조용해요,2020. 07. 15,2020. 07. 15,9
3738,3738,신라스테이 구로,5,신라스테이에서 호캉스 잘지냈습니다.,2020. 07. 15,2020. 07. 15,19
3739,3739,신라스테이 구로,5,편하게 잘이용했어요,2020. 07. 15,2020. 07. 15,10
3740,3740,신라스테이 구로,5,항상 만족하는 곳입니다,2020. 07. 15,2020. 07. 15,12
3741,3741,신라스테이 구로,5,좋아요좋아요,2020. 07. 14,2020. 07. 14,6
3742,3742,신라스테이 구로,5,방이 호불호가 갈리는 건지 방마다 다른 건진 모르겠지만 제가 묵었던 방은 깔끔하고 좋았습니다. 안 좋은 후기들을 보고 좀 걱정했는데 전혀 그럴 필요가 없었고요. 가운이 좀 낡아있었단 것만 빼면 더할나위 없이 좋았습니다. 어차피 가운은 안 입으니까 상관은 더더욱 없었구요. 잘 묵고 갑니다!,2020. 07. 14,2020. 07. 14,161
3743,3743,신라스테이 구로,5,방도 깨끗하고 점심도 맛있었고 욕실을 기대하고 갔었는데 스탠다드 욕실방은 다차셨다고 디럭스로 업그레이드 시켜줬어요. 대만족!,2020. 07. 14,2020. 07. 14,69
3744,3744,신라스테이 구로,5,편안하고 깨끗한 숙박이었습니다. 추천합니다.,2020. 07. 14,2020. 07. 14,24
3745,3745,신라스테이 구로,5,가격대비 괜찮네요 객실이 많이 덥기는하구요,2020. 07. 14,2020. 07. 14,23
3746,3746,신라스테이 구로,5,가족 예약해줬는데 만족하시네요,2020. 07. 14,2020. 07. 14,16
3747,3747,신라스테이 구로,4,룸 위생관리를 좀더 노력해주셨으면 좋겠어요,2020. 07. 14,2020. 07. 14,23
3748,3748,신라스테이 구로,3,머리짧고 앞머리 올린 키작은 남자직원 접객이 좋지않았습니다. 방에 의자는 더러웠도 샤워가운은 교체안하나 싶을정도로 낡은게 눈에 보였습니다. 전체적으로 좋지 않았지만 그냥 보통이었어요. 그 남자직원 응대는 별로였네요,2020. 07. 13,2020. 07. 13,119
3749,3749,신라스테이 구로,5,가격 청결도 다 만족해요,2020. 07. 13,2020. 07. 13,13
3750,3750,신라스테이 구로,5,"하수구냄새가 좀 났지만

가격대비 만족합니다",2020. 07. 13,2020. 07. 13,24
3751,3751,신라스테이 구로,4,싸게잘했지만 에어컨이좀더빵빵햇으면..,2020. 07. 13,2020. 07. 13,20
3752,3752,신라스테이 구로,5,자주갑니다 좋아요,2020. 07. 13,2020. 07. 13,9
3753,3753,신라스테이 구로,5,깨끗하고 무난했어요,2020. 07. 13,2020. 07. 13,10
3754,3754,신라스테이 구로,5,친절하세요!,2020. 07. 12,2020. 07. 12,6
3755,3755,신라스테이 구로,5,아주아주좋아ㅛ너요 진짜 깨끗하구 주ㅗ아요,2020. 07. 12,2020. 07. 12,22
3756,3756,신라스테이 구로,5,시설이 깔끔하여 푹 쉬고갑니다,2020. 07. 12,2020. 07. 12,16
3757,3757,신라스테이 구로,5,"다좋았으나 직원들이 냉장고가 온도가 높아서 미지근하고, 얼음요청했더니 없다고하네요.. 조금만 더 고객의 입장에서 생각하시고, 접구해주시면 참좋겠네요. 어메니티도 1박2일간 여름이다보니 자주씻게되는데, 1번만 무료제공이고, 그이후에는 돈내라고하는게 상식적으로 이해가안됩니다.",2020. 07. 12,2020. 07. 12,152
3758,3758,신라스테이 구로,5,너무 잘 이용했습니다. 뷰도 너무 좋아서 다음에도 이용할거같아요,2020. 07. 11,2020. 07. 11,35
3759,3759,신라스테이 구로,4,석식 조식 뷔페 넘 좋아용 ~~,2020. 07. 11,2020. 07. 11,17
3760,3760,신라스테이 구로,5,깔끔하고 좋았습니다,2020. 07. 11,2020. 07. 11,10
3761,3761,신라스테이 구로,4,조아용ㅇㅇㅇㅇㅇ,2020. 07. 11,2020. 07. 11,8
3762,3762,신라스테이 구로,5,샤워부스말고 욕조가 있는방을 선호했지만 배정받지 못해 아쉬웠어요,2020. 07. 11,2020. 07. 11,35
3763,3763,신라스테이 구로,4,"가성비 좋아요!
중식먹을때 자리 많은데도 안 좋은 자리로 안내하는거랑 응대에서 실망했어요",2020. 07. 11,2020. 07. 11,49
3764,3764,신라스테이 구로,5,깨끗하고 편안하게 쉬었어요.,2020. 07. 10,2020. 07. 10,15
3765,3765,신라스테이 구로,4,주차 빼고는 다 좋아요,2020. 07. 10,2020. 07. 10,12
3766,3766,신라스테이 구로,5,잘 쉬었습니다.,2020. 07. 10,2020. 07. 10,8
3767,3767,신라스테이 구로,5,깔끔하고 좋았어요,2020. 07. 10,2020. 07. 10,9
3768,3768,신라스테이 구로,5,무난하고 깔끔합니다,2020. 07. 09,2020. 07. 09,10
3769,3769,신라스테이 구로,5,아싸 15시 첵아웃 ㅋㅋ,2020. 07. 09,2020. 07. 09,13
3770,3770,신라스테이 구로,5,잘이용했어요,2020. 07. 09,2020. 07. 09,6
3771,3771,신라스테이 구로,5,자주가는데 정말좋아요 ㅎㅎ,2020. 07. 09,2020. 07. 09,14
3772,3772,신라스테이 구로,5,잘머물다갑니다,2020. 07. 09,2020. 07. 09,7
3773,3773,신라스테이 구로,4,싸다 코로나 덕에 싼듯하다 호텔인데 참 싸다,2020. 07. 09,2020. 07. 09,24
3774,3774,신라스테이 구로,5,맛집입니다,2020. 07. 08,2020. 07. 08,5
3775,3775,신라스테이 구로,3,그냥저냥한곳입니다. 가운이 많이 해진상태로 입기 쫌 그랬고 침대시트는 세탁이 덜 된 얼룩과 머리카락이 있었습니다.,2020. 07. 08,2020. 07. 08,63
3776,3776,신라스테이 구로,5,구로디자탈단지역에서 접근성이 조금 안좋음,2020. 07. 08,2020. 07. 08,22
3777,3777,신라스테이 구로,5,깨끗하고 아늑했습니다,2020. 07. 08,2020. 07. 08,11
3778,3778,신라스테이 구로,5,괜찮고좋았습니다.,2020. 07. 08,2020. 07. 08,9
3779,3779,신라스테이 구로,5,편하게 쉬었어요,2020. 07. 07,2020. 07. 07,8
3780,3780,신라스테이 구로,5,좋아요 .,2020. 07. 07,2020. 07. 07,5
3781,3781,신라스테이 구로,2,"구로디지털단지역 내 당신이 만나볼수있는 최악의 비즈니스 호텔입니다.

대로변에 있어 밤 늦게까지 소음(오토바이 및 차량)이 심하고(잘때 귀마개가 필요할 정도였습니다) 주변에 상점이 없어 좀 걸어서 나가야 했습니다.
객실 방음 조차 좋지않아 밤늦게까지 소리지르며 떠들고 웃던 다른방 사람들의 목소리가 그대로 들렸으며 화장실에서는 다른 객실에서 피던 전자담배냄세, 음식물 냄세가 계속 넘어와 매우 불쾌했습니다. 
에어컨의 경우 다른 신라스테이도 그랬지만 여기 역시 설정한 온도 (18도, 최저온도)까지 낮췄으나 밤에만 잘작동 하였고 낮에는 최저 온도로 설정하여도 22도에서 25도로 오히려 온도가 상승하는, 에어컨이 무용지물 이라는것을 보여주었습니다.
(항상 기계실을 탓하며 더우면 창 커튼을 닫고 선풍기를 올려주겠다는 신라스테이는 반성이 필요해 보입니다)

이외에 딱히 할말이 더 없네요. 뭐 객실내 어메니티나 침구류의 경우 깔끔하고 푹신하니 괜찮았고 다만 수건은 많이 낡아서 교체가 필요해 보이더군요.

구로디지털단지역에 있는 롯데, 포포인츠, 신라 전부 다 가보았지만  항상 호텔은 역시 롯데라는 인식만 강해지는거 같습니다.

돈 몇만원에 잠도 제대로 못자고 불쾌한 스테이를 하실바엔 조금더 비싸더라도 조용하고 에어컨이 잘작동하여 쾌적한 스테이 및 객실의 충분한 여유 공간으로 인해 티테이블까지 있는 롯데나 포포인츠로 선택하실 바랍니다.더보기",2020. 07. 07,2020. 07. 07,696
3782,3782,신라스테이 구로,5,좋았급니다,2020. 07. 07,2020. 07. 07,5
3783,3783,신라스테이 구로,5,"신라스테이는 처음방문이었는데 31스테이라고 다음날 22시까지 여유있게 머무를수 있는방이있어서 여자친구랑 편하게 주말 호캉스보내고 갑니다. 바로오른쪽 gs25 편의점있어서 음료나 술 사러나가기 편했고, 온도가 23~24도정도에서 안내려가서 문의드렸는데 냉방기 조치해주시고 직원분들 모두친절하셨습니다.
룸컨디션또한 나쁘진않았습니다!!",2020. 07. 07,2020. 07. 07,184
3784,3784,신라스테이 구로,4,직원분만 조금 친절했음 좋은 점수 받을듯요,2020. 07. 06,2020. 07. 06,23
3785,3785,신라스테이 구로,5,소개로 갔는데 괸찬앗어요,2020. 07. 06,2020. 07. 06,13
3786,3786,신라스테이 구로,5,역시나 좋았어요,2020. 07. 06,2020. 07. 06,8
3787,3787,신라스테이 구로,5,자주 오는 곳인데 참 괜찮습니다,2020. 07. 06,2020. 07. 06,17
3788,3788,신라스테이 구로,5,친철하고 좋았어요!,2020. 07. 05,2020. 07. 05,10
3789,3789,신라스테이 구로,5,친구랑 다녀왔는데 좋았어요 !!,2020. 07. 05,2020. 07. 05,17
3790,3790,신라스테이 구로,5,"앞으로도 종종 찾을 것 같아요😘
친절해서 좋게 편하게 이용할 수 있어서 좋아요!
조식은 후식 메뉴가 생각보다 많아서 식사류가 좀 더 많았으면 하는 아쉬움이 쬐애애끔 있었어요~ ;)",2020. 07. 05,2020. 07. 05,100
3791,3791,신라스테이 구로,5,조아조아조,2020. 07. 05,2020. 07. 05,5
3792,3792,신라스테이 구로,5,!!!!!,2020. 07. 05,2020. 07. 05,5
3793,3793,신라스테이 구로,5,편안하게 쉬기에는 굿,2020. 07. 05,2020. 07. 05,11
3794,3794,신라스테이 구로,3,조식이 진짜맛있었네엿!! 깔끔하고좋아욯,2020. 07. 05,2020. 07. 05,21
3795,3795,신라스테이 구로,5,장시간 패키지 좋습니다,2020. 07. 05,2020. 07. 05,12
3796,3796,신라스테이 구로,5,깨끗하고 편했어요,2020. 07. 05,2020. 07. 05,9
3797,3797,신라스테이 구로,5,친절하고좋아요,2020. 07. 04,2020. 07. 04,7
3798,3798,신라스테이 구로,5,좋아욥...,2020. 07. 04,2020. 07. 04,6
3799,3799,신라스테이 구로,5,좋았습니다,2020. 07. 04,2020. 07. 04,5
3800,3800,신라스테이 구로,5,"직원분이 정말 정말 친절했고 욕실도 깨끗하고 가운도 깔끔하고 혼자서 있기에 딱 좋은 방과 위치로 배정해주셨어요. 다만, 벽지의 벌레 시체랑 전등?에 먼지랑 베개 얼룩이 살짝 아쉬워요. 그래도 좋은 점이 더 많아서 재방문하고 싶은 마음이 있어요",2020. 07. 04,2020. 07. 04,135
3801,3801,신라스테이 구로,5,너무젛아요,2020. 07. 04,2020. 07. 04,5
3802,3802,신라스테이 구로,5,친절하고좋아요,2020. 07. 04,2020. 07. 04,7
3803,3803,신라스테이 구로,5,좋았습니다~,2020. 07. 04,2020. 07. 04,6
3804,3804,신라스테이 구로,5,깨끗하고 친절합니다.,2020. 07. 04,2020. 07. 04,11
3805,3805,신라스테이 구로,5,위치도 좋고 시설도 좋아요,2020. 07. 04,2020. 07. 04,14
3806,3806,신라스테이 구로,5,깔끔하고 좋았습니다,2020. 07. 03,2020. 07. 03,10
3807,3807,신라스테이 구로,5,신라스테이 어메니티가 좋아갑니다!,2020. 07. 03,2020. 07. 03,18
3808,3808,신라스테이 구로,5,가성비가좋아요. 욕조에 입욕제 띄울때 최고♡,2020. 07. 03,2020. 07. 03,24
3809,3809,신라스테이 구로,3,조아용ㅇㅇㅇ,2020. 07. 03,2020. 07. 03,6
3810,3810,신라스테이 구로,5,깨끗하고 좋습ㄴ다 역시 신라 스테이,2020. 07. 03,2020. 07. 03,19
3811,3811,신라스테이 구로,4,깨끗하고 쾌적한환경 너무좋았어요!,2020. 07. 03,2020. 07. 03,18
3812,3812,신라스테이 구로,5,너무조아요,2020. 07. 03,2020. 07. 03,5
3813,3813,신라스테이 구로,5,좋지안카써오오?,2020. 07. 03,2020. 07. 03,8
3814,3814,신라스테이 구로,3,잘 머무르다 갑니다,2020. 07. 03,2020. 07. 03,10
3815,3815,신라스테이 구로,5,5분만 걸으면 먹자골목 있고 조식도 맛있어요,2020. 07. 02,2020. 07. 02,24
3816,3816,신라스테이 구로,5,잘 쉬다 갑니다,2020. 07. 02,2020. 07. 02,8
3817,3817,신라스테이 구로,3,보통이에요,2020. 07. 02,2020. 07. 02,5
3818,3818,신라스테이 구로,4,조아요요요,2020. 07. 02,2020. 07. 02,5
3819,3819,신라스테이 구로,5,역시 좋네요,2020. 07. 01,2020. 07. 01,6
3820,3820,신라스테이 구로,5,굿~~~~~,2020. 07. 01,2020. 07. 01,6
3821,3821,신라스테이 구로,5,청결해서 좋아요,2020. 07. 01,2020. 07. 01,8
3822,3822,신라스테이 구로,4,역이랑 가까워요ㅎㅎ,2020. 07. 01,2020. 07. 01,10
3823,3823,신라스테이 구로,5,편하게있다왔어용,2020. 07. 01,2020. 07. 01,8
3824,3824,신라스테이 구로,4,깔끔하고 좋음,2020. 06. 30,2020. 06. 30,7
3825,3825,신라스테이 구로,4,가격대 성능비 만족스럽습니다,2020. 06. 30,2020. 06. 30,15
3826,3826,신라스테이 구로,5,저렴한 가격으로 조식까지 포함해서 잘 묵었습니다 비즈니스로 올땐 신라스테이가 최고인거 같아요,2020. 06. 30,2020. 06. 30,51
3827,3827,신라스테이 구로,5,자주가는곳이에요 항상 좋습니다 ㅎㅎㅎ,2020. 06. 30,2020. 06. 30,20
3828,3828,신라스테이 구로,5,좋습니다 깔끔하고,2020. 06. 29,2020. 06. 29,9
3829,3829,신라스테이 구로,5,좋습니다 깔끔하고,2020. 06. 29,2020. 06. 29,9
3830,3830,신라스테이 구로,5,공기청정기 문의하니까 친절하게 설치도 해주시고 너무 감사했습니다 🙏 편하게 쉬고갓어요!,2020. 06. 29,2020. 06. 29,48
3831,3831,신라스테이 구로,5,편안한 하루를 보냈습니다,2020. 06. 29,2020. 06. 29,13
3832,3832,신라스테이 구로,5,아주 좋았어요,2020. 06. 29,2020. 06. 29,7
3833,3833,신라스테이 구로,5,2번째 이용중인데 코로나 대비도 잘 되있고 직원분들도 찬절하시고 방도 깨끗하고 뷰도 좋습니다. 다음에도 기회가 되면 또 이용할 예정입니다.,2020. 06. 29,2020. 06. 29,77
3834,3834,신라스테이 구로,3,"@뷔페 2인을 주문했더니 방을 줬어요@
뷔페는 값어치를 하지만 방 내부시설이 아쉬워요
샤워가운에 실밥은 너무 심하게 훼손되어있고 이불과 시트도 매번 소독을 해서 그런지 엉성하게 꿰매저있습니다
제가 묵었던 방에 있은 테이블같은 경우도 나무로 되어있었는데 인테리어 포인트로 훼손된게 아니라 그냥 파손 수준인 테이블이 위치하고 있더라구요... 기본은 있지만 +@적인 요소는 없었기에 아쉬웠습니다더보기",2020. 06. 29,2020. 06. 29,220
3835,3835,신라스테이 구로,5,연박이었는데 이용편했네요,2020. 06. 29,2020. 06. 29,13
3836,3836,신라스테이 구로,5,"프론트에서의 친절항 응대,적절한 객실 온도,저렴한 가격 최고입니다 다만 다른 지점도 그렇듯 화장실 타일에 물때가 엄청납니다",2020. 06. 29,2020. 06. 29,68
3837,3837,신라스테이 구로,5,"깔끔하고 좋아요
연박할따 편했어요",2020. 06. 29,2020. 06. 29,18
3838,3838,신라스테이 구로,5,ㅅㅅㅅㅅㅅㅅ,2020. 06. 28,2020. 06. 28,6
3839,3839,신라스테이 구로,5,"가성비 최고의 호텔!
특히 뷔페가 질이 가격대비 고급진다",2020. 06. 28,2020. 06. 28,31
3840,3840,신라스테이 구로,5,좋았습니다.,2020. 06. 28,2020. 06. 28,6
3841,3841,신라스테이 구로,5,문래나 강남권으로 접근성이 좋고 숙소또한 너무 깔끔하고 주변에 먹거리도 많아서 좋았습니다,2020. 06. 28,2020. 06. 28,49
3842,3842,신라스테이 구로,3,좋았습니다,2020. 06. 27,2020. 06. 27,5
3843,3843,신라스테이 구로,5,시끄럽다는 후기가 많아서 걱정했는데 생각보다 조용하고 좋았어요. 문제는 ..저녁식사시간... 생각보다 다닥다닥 앉게되서 좀 그랬고 일부 손님들이 마스크 안쓰고 음식 담으러 다니셔서 좀 ....별로였어요. 음식은 진짜 다 괜찮았어요. 조식 석식 다 만족하는데 몰지각한사람들이 마스크 안쓰는것만 빼면요,2020. 06. 27,2020. 06. 27,166
3844,3844,신라스테이 구로,4,"생각보다 방이 작긴하지만 깔끔해서 좋았고요.

신라계열인데샤워가운이랑 수건이 생각보다 낡아서 매우아쉽네요..

출입전에 열체크한번 더했으면좋겠어요

그외는 만족합니다더보기",2020. 06. 27,2020. 06. 27,95
3845,3845,신라스테이 구로,5,잘쉬다갑니다ㅎㅎ,2020. 06. 27,2020. 06. 27,8
3846,3846,신라스테이 구로,5,좋았습니다,2020. 06. 27,2020. 06. 27,5
3847,3847,신라스테이 구로,4,매우 깨끗하고 에어컨은 그렇게 시원하지는 않지만 쾌적,2020. 06. 27,2020. 06. 27,29
3848,3848,신라스테이 구로,4,신라스테이 좋습니다~~,2020. 06. 27,2020. 06. 27,12
3849,3849,신라스테이 구로,5,또 방문하네요~^^,2020. 06. 27,2020. 06. 27,10
3850,3850,신라스테이 구로,5,깔끔하고 너무 좋았어요!,2020. 06. 26,2020. 06. 26,13
